지역,시기,연도,월,온열질환자수,기초생활수급자수,지역생산,녹지면적,하천면적,노인인구수,비만인구수,장애인수,성별_남,성별_여,재정자립도,인구밀도,응급의료기관당수용인원,인구수,기온,습도
전남여수시,Jul-15,2015,7,12,10319,23847547,2926003,1829321,439.566645,854,18191,147088,143080,23.4,570.21,72535.75,290143,32.39032248,88.48387097
전남여수시,Aug-15,2015,8,7,10884,23847547,2926003,1829321,439.28031,854,18174,147088,143080,23.4,570.21,72488.5,289954,32.37741942,91.35483871
전남여수시,Jun-16,2016,6,3,12073,24923569,2446000,1840971,458.841372,833,18095,146565,142423,25.7,566.54,72693.5,290774,30.56128997,96.4516129
전남여수시,Jul-16,2016,7,6,12060,24923569,2446000,1840971,458.131272,833,18120,146565,142423,25.7,566.54,72581,290324,31.01935484,92.06451613
전남여수시,Aug-16,2016,8,17,12055,24923569,2446000,1840971,457.703634,833,18098,146565,142423,25.7,566.54,72513.25,290053,31.97096774,93.35483871
전남여수시,Jun-17,2017,6,2,11136,26114992,2728047,1840971,474.839157,909,18048,145122,141260,30.1,560.94,71901.75,287607,31.26451571,95.41935484
전남여수시,Jul-17,2017,7,6,11147,26114992,2728047,1840971,474.627829,909,18061,145122,141260,30.1,560.94,71869.75,287479,31.29032265,91.58064516
전남여수시,Aug-17,2017,8,4,11135,26114992,2728047,1840971,474.24975,909,18064,145122,141260,30.1,560.94,71812.5,287250,31.55161316,95.09677419
전남여수시,Jun-18,2018,6,0,10440,26408107,2912225,1840971,490.47176,827,18037,143802,139498,31.2,554.79,71289.5,285158,31.22580635,96.09677419
전남여수시,Jul-18,2018,7,16,10388,26408107,2912225,1840971,490.15356,827,18057,143802,139498,31.2,554.79,71243.25,284973,31.20967752,93.93548387
전남여수시,Aug-18,2018,8,10,10377,26408107,2912225,1840971,489.4174,827,18046,143802,139498,31.2,554.79,71136.25,284545,33.15806445,93.38709677
전남여수시,Jun-19,2019,6,2,11354,25870664,2917836,1840971,506.618379,870,18014,143791,138995,33.8,552.23,94289.66667,282869,31.76774261,94.25806452
전남여수시,Jul-19,2019,7,5,11334,25870664,2917836,1840971,506.193912,870,17984,143791,138995,33.8,552.23,94210.66667,282632,31.90967755,98.16129032
전남여수시,Aug-19,2019,8,19,11376,25870664,2917836,1840971,505.701387,870,17972,143791,138995,33.8,552.23,94119,282357,30.38387081,92.93548387
전남여수시,Jun-20,2020,6,3,12054,26258724,2939787,1840971,531.037569,865,18000,142995,137247,27,547.08,93707,281121,30.39032268,92.96774194
전남여수시,Jul-20,2020,7,2,12101,26258724,2939787,1840971,530.667325,865,17975,142995,137247,27,547.08,93641.66667,280925,28.55806448,96.38709677
전남여수시,Aug-20,2020,8,10,12085,26258724,2939787,1840971,530.059067,865,17958,142995,137247,27,547.08,93534.33333,280603,32.44838716,87.67741935
전남여수시,Jun-21,2021,6,2,12774,26718252,2986989,1867664,554.17719,864,17852,141074,135688,27.6,540.28,92827,278481,30.79677397,88.19354839
전남여수시,Jul-21,2021,7,9,12790,26718252,2986989,1867664,553.46477,864,17836,141074,135688,27.6,540.28,92707.66667,278123,30.79999994,98.74193548
전남여수시,Aug-21,2021,8,7,12790,26718252,2986989,1867664,552.72648,864,17840,141074,135688,27.6,540.28,69438,277752,33.45161306,99.41935484
전남영광군,Jun-14,2014,6,2,3361,1827442,215353,8272564,142.764496,746,5484,28286,28547,9.3,119.67,56833,56833,33.34516113,93.4516129
전남영광군,Jul-14,2014,7,1,3335,1827442,215353,8272564,143.241776,746,5484,28286,28547,9.3,119.67,57023,57023,32.87741926,99.06451613
전남영광군,Aug-14,2014,8,0,3343,1827442,215353,8272564,143.03328,746,5480,28286,28547,9.3,119.67,56940,56940,32.86774219,89.09677419
전남영광군,Jun-15,2015,6,0,3157,2210161,215353,8272564,145.7211,829,5398,27997,28270,9.2,118.46,56350,56350,32.09032219,89.90322581
전남영광군,Jul-15,2015,7,0,3287,2210161,215353,8272564,145.83747,829,5403,27997,28270,9.2,118.46,28197.5,56395,31.06129042,93.29032258
전남영광군,Aug-15,2015,8,0,3508,2210161,215353,8272564,145.690068,829,5391,27997,28270,9.2,118.46,28169,56338,31.50967739,91.25806452
전남영광군,Jun-16,2016,6,0,3443,2521594,215353,8272564,147.620382,845,5338,27724,27894,10.2,117.09,27969,55938,32.20967742,89.80645161
전남영광군,Jul-16,2016,7,5,3436,2521594,215353,8272564,147.549129,845,5316,27724,27894,10.2,117.09,27955.5,55911,31.23225842,94.67741935
전남영광군,Aug-16,2016,8,6,3441,2521594,215353,8272564,147.287868,845,5318,27724,27894,10.2,117.09,27906,55812,31.87419352,91.87096774
전남영광군,Jun-17,2017,6,1,3186,2256694,227146,8272564,148.957449,828,5279,27296,27478,12.8,115.32,27574.5,55149,31.70967729,95.70967742
전남영광군,Jul-17,2017,7,12,3197,2256694,227146,8272564,148.900728,828,5284,27296,27478,12.8,115.32,27564,55128,31.09999981,95.03225806
전남영광군,Aug-17,2017,8,12,3195,2256694,227146,8272564,148.676545,828,5295,27296,27478,12.8,115.32,27522.5,55045,31.62580632,90.74193548
전남영광군,Jun-18,2018,6,2,3059,2335811,254313,8273013,150.807962,806,5283,27000,27127,13.1,113.97,27300.5,54601,33.57741935,92.64516129
전남영광군,Jul-18,2018,7,9,3042,2335811,254313,8273013,150.642242,806,5287,27000,27127,13.1,113.97,27270.5,54541,32.81612887,89.87096774
전남영광군,Aug-18,2018,8,8,3042,2335811,254313,8273013,150.421282,806,5265,27000,27127,13.1,113.97,27230.5,54461,32.54516123,96.74193548
전남영광군,Jun-19,2019,6,0,3129,1871035,254313,8273013,151.193118,840,5234,26828,27024,10.2,113.38,26979.5,53959,31.30000013,91
전남영광군,Jul-19,2019,7,1,3114,1871035,254313,8273013,151.190316,840,5237,26828,27024,10.2,113.38,26979,53958,30.92258065,91
전남영광군,Aug-19,2019,8,10,3117,1871035,254313,8273013,151.067028,840,5231,26828,27024,10.2,113.38,26957,53914,30.52903213,91.06451613
전남영광군,Jun-20,2020,6,0,3105,1899101,254313,8273013,153.419775,896,5171,26468,26631,10.5,111.81,26737.5,53475,24.62666667,91.93333333
전남영광군,Jul-20,2020,7,0,3104,1899101,254313,8273013,153.31936,896,5167,26468,26631,10.5,111.81,26720,53440,24.4933333,91.63333333
전남영광군,Aug-20,2020,8,1,3103,1899101,254313,8273013,153.104185,896,5153,26468,26631,10.5,111.81,26682.5,53365,25.87666663,99.96666667
전남영광군,Jun-21,2021,6,1,3260,1932335,254313,8273013,155.466494,887,5111,25959,26026,10.9,109.51,26243.5,52487,26.84666657,98.23333333
전남영광군,Jul-21,2021,7,1,3256,1932335,254313,8273013,155.229534,887,5111,25959,26026,10.9,109.51,26203.5,52407,27.81333337,96.23333333
전남영광군,Aug-21,2021,8,0,3281,1932335,254313,8273013,154.877056,887,5099,25959,26026,10.9,109.51,26144,52288,27.42333347,99.63333333
전남영암군,Jun-14,2014,6,0,2142,3055336,1151089,24364070,131.710776,802,4871,30029,28823,15.9,97.52,0,58852,27.17666663,92.76666667
전남영암군,Jul-14,2014,7,0,2135,3055336,1151089,24364070,132.44484,802,4859,30029,28823,15.9,97.52,0,59180,27.79666683,96.1
전남영암군,Aug-14,2014,8,0,2143,3055336,1151089,24364070,132.178518,802,4852,30029,28823,15.9,97.52,0,59061,25.42333323,97.53333333
전남영암군,Jun-15,2015,6,0,2013,3144676,1181142,24364070,134.091384,758,4771,29713,28424,13.7,96.34,0,58632,26.0966667,91.03333333
전남영암군,Jul-15,2015,7,0,2124,3144676,1181142,24364070,134.059366,758,4760,29713,28424,13.7,96.34,0,58618,26.71666687,85.8
전남영암군,Aug-15,2015,8,0,2281,3144676,1181142,24364070,133.844388,758,4759,29713,28424,13.7,96.34,0,58524,26.20999987,95.63333333
전남영암군,Jun-16,2016,6,0,2422,3260031,1181142,24364070,135.693425,858,4746,29253,27792,13.7,94.41,0,57865,26.07000003,91.9
전남영암군,Jul-16,2016,7,0,2402,3260031,1181142,24364070,135.346365,858,4740,29253,27792,13.7,94.41,0,57717,25.32333323,97.6
전남영암군,Aug-16,2016,8,0,2407,3260031,1181142,24364070,135.16111,858,4732,29253,27792,13.7,94.41,0,57638,25.84333343,98.9
전남영암군,Jun-17,2017,6,0,2224,2789532,1181028,24364070,136.55175,898,4742,28502,27114,14.8,92.04,0,56310,25.23666673,96.1
전남영암군,Jul-17,2017,7,0,2223,2789532,1181028,24364070,136.423225,898,4743,28502,27114,14.8,92.04,0,56257,26.1400001,95.76666667
전남영암군,Aug-17,2017,8,0,2208,2789532,1181028,24364070,136.31895,898,4727,28502,27114,14.8,92.04,0,56214,25.30000007,97.1
전남영암군,Jun-18,2018,6,0,2092,2899669,2453148,24364070,137.839842,769,4733,28118,26613,14,89.35,0,55158,26.4899998,95.9
전남영암군,Jul-18,2018,7,0,2087,2899669,2453148,24364070,137.767371,769,4738,28118,26613,14,89.35,0,55129,25.42,92.7
전남영암군,Aug-18,2018,8,0,2098,2899669,2453148,24364070,137.452497,769,4748,28118,26613,14,89.35,0,55003,24.59666637,93.73333333
전남영암군,Jun-19,2019,6,0,2196,3238786,2452148,24364070,138.099722,859,4770,28027,26566,12.4,89.12,0,54178,22.99333347,96.03333333
전남영암군,Jul-19,2019,7,0,2179,3238786,2452148,24364070,138.397955,859,4753,28027,26566,12.4,89.12,0,54295,27.72258061,94
전남영암군,Aug-19,2019,8,6,2186,3238786,2452148,24364070,139.009715,859,4768,28027,26566,12.4,89.12,0,54535,26.68709687,95.25806452
전남영암군,Jun-20,2020,6,1,2213,3287368,2334670,24364070,142.393984,887,4750,27595,26104,13,87.67,0,54266,27.2193549,99.80645161
전남영암군,Jul-20,2020,7,1,2221,3287368,2334670,24364070,142.281152,887,4748,27595,26104,13,87.67,0,54223,28.71612897,98.51612903
전남영암군,Aug-20,2020,8,5,2220,3287368,2334670,24364070,141.81408,887,4740,27595,26104,13,87.67,0,54045,29.40322577,96.35483871
전남영암군,Jun-21,2021,6,1,2276,3344897,2334670,24364070,145.05538,887,4661,27485,25452,11.9,86.43,53290,53290,28.88064529,98.41935484
전남영암군,Jul-21,2021,7,0,2275,3344897,2334670,24364070,144.908392,887,4657,27485,25452,11.9,86.43,53236,53236,28.83870948,94.80645161
전남영암군,Aug-21,2021,8,3,2271,3344897,2334670,24364070,144.559976,887,4650,27485,25452,11.9,86.43,0,53108,28.69354819,98.16129032
전남완도군,Jun-14,2014,6,0,2397,866039,30770,294053,150.960986,723,4728,26453,26721,5,134.16,53174,53174,27.43548374,97.4516129
전남완도군,Jul-14,2014,7,0,2393,866039,30770,294053,151.625312,723,4730,26453,26721,5,134.16,53408,53408,27.84193542,92.83870968
전남완도군,Aug-14,2014,8,0,2390,866039,30770,294053,151.508913,723,4728,26453,26721,5,134.16,53367,53367,28.62580635,87.96774194
전남완도군,Jun-15,2015,6,0,2269,951791,30770,294053,153.578593,803,4647,26430,26584,5.9,133.74,53123,53123,28.983871,92.35483871
전남완도군,Jul-15,2015,7,0,2319,951791,30770,294053,153.364659,803,4633,26430,26584,5.9,133.74,53049,53049,28.05161284,92.58064516
전남완도군,Aug-15,2015,8,0,2424,951791,30770,294053,153.370441,803,4631,26430,26584,5.9,133.74,53051,53051,27.69677419,97.70967742
전남완도군,Jun-16,2016,6,0,2539,1008893,29124,294053,155.37606,822,4618,26285,26383,7.3,132.85,52849,52849,27.74516132,96.67741935
전남완도군,Jul-16,2016,7,0,2527,1008893,29124,294053,155.25258,822,4611,26285,26383,7.3,132.85,52807,52807,27.75483839,95.64516129
전남완도군,Aug-16,2016,8,0,2526,1008893,29124,294053,155.09382,822,4611,26285,26383,7.3,132.85,52753,52753,28.77096784,96.61290323
전남완도군,Jun-17,2017,6,0,2306,1056182,29124,294053,157.28979,874,4647,26092,26017,7.5,131.44,52395,52395,29.40967758,96.06451613
전남완도군,Jul-17,2017,7,0,2301,1056182,29124,294053,157.220744,874,4654,26092,26017,7.5,131.44,52372,52372,28.53870961,98.22580645
전남완도군,Aug-17,2017,8,0,2300,1056182,29124,294053,157.073646,874,4639,26092,26017,7.5,131.44,52323,52323,27.33870987,95.06451613
전남완도군,Jun-18,2018,6,0,2361,1094448,33024,294053,157.98079,761,4642,25822,25655,7.2,129.79,51865,51865,26.83225797,94.16129032
전남완도군,Jul-18,2018,7,0,2355,1094448,33024,294053,157.865042,761,4644,25822,25655,7.2,129.79,51827,51827,25.07419355,98.48387097
전남완도군,Aug-18,2018,8,0,2353,1094448,33024,294053,157.56958,761,4647,25822,25655,7.2,129.79,51730,51730,30.14838732,91.41935484
전남완도군,Jun-19,2019,6,0,2534,1125739,33024,294053,158.80833,756,4648,25457,25232,6.5,127.76,51146,51146,29.72258074,91.48387097
전남완도군,Jul-19,2019,7,0,2546,1125739,33024,294053,158.65308,756,4648,25457,25232,6.5,127.76,51096,51096,29.6064511,96.80645161
전남완도군,Aug-19,2019,8,1,2567,1125739,33024,294053,158.426415,756,4643,25457,25232,6.5,127.76,51023,51023,30.86451639,98.48387097
전남완도군,Jun-20,2020,6,0,2558,1142625,31603,294053,160.815168,884,4596,25099,24817,6.3,125.82,50192,50192,32.33225794,94.96774194
전남완도군,Jul-20,2020,7,0,2581,1142625,31603,294053,160.87284,884,4608,25099,24817,6.3,125.82,50210,50210,30.87741955,98.25806452
전남완도군,Aug-20,2020,8,1,2586,1142625,31603,294053,160.690212,884,4599,25099,24817,6.3,125.82,50153,50153,30.64516145,95.74193548
전남완도군,Jun-21,2021,6,0,3225,1162621,50010,294053,164.218896,874,4567,24475,24156,6,122.57,49404,49404,30.82903213,98.41935484
전남완도군,Jul-21,2021,7,0,3231,1162621,50010,294053,163.899792,874,4570,24475,24156,6,122.57,49308,49308,29.87741942,96.90322581
전남완도군,Aug-21,2021,8,0,3226,1162621,50010,294053,163.444404,874,4560,24475,24156,6,122.57,49171,49171,30.3709681,92.74193548
전남장성군,Jun-14,2014,6,0,2661,1556598,828906,7250318,121.605444,824,4290,23345,22928,7.6,89.28,46273,46273,30.95483848,87.61290323
전남장성군,Jul-14,2014,7,0,2662,1556598,828906,7250318,121.826196,824,4300,23345,22928,7.6,89.28,46357,46357,30.580645,95.87096774
전남장성군,Aug-14,2014,8,0,2654,1556598,828906,7250318,121.618584,824,4288,23345,22928,7.6,89.28,46278,46278,30.41935465,92.12903226
전남장성군,Jun-15,2015,6,0,2392,1608654,820586,7250318,122.917428,849,4240,23394,22966,8.3,89.42,46071,46071,30.30967758,97.83870968
전남장성군,Jul-15,2015,7,1,2458,1608654,820586,7250318,122.909424,849,4240,23394,22966,8.3,89.42,46068,46068,30.03870994,98.48387097
전남장성군,Aug-15,2015,8,1,2695,1608654,820586,7250318,122.989464,849,4235,23394,22966,8.3,89.42,46098,46098,29.78064513,95.83870968
전남장성군,Jun-16,2016,6,0,2611,1700150,839796,7250318,124.467744,874,4226,23275,22829,8.7,88.93,46048,46048,31.36774219,95.74193548
전남장성군,Jul-16,2016,7,2,2598,1700150,839796,7250318,124.643439,874,4220,23275,22829,8.7,88.93,46113,46113,30.49677452,97.67741935
전남장성군,Aug-16,2016,8,1,2593,1700150,839796,7250318,124.308267,874,4221,23275,22829,8.7,88.93,45989,45989,30.364516,98.32258065
전남장성군,Jun-17,2017,6,0,2322,1765692,841302,7250318,125.972925,840,4222,23300,22811,8.7,88.94,45825,45825,29.496774,94.61290323
전남장성군,Jul-17,2017,7,1,2316,1765692,841302,7250318,126.091132,840,4222,23300,22811,8.7,88.94,45868,45868,29.51935455,92.64516129
전남장성군,Aug-17,2017,8,0,2309,1765692,841302,7250318,125.934439,840,4220,23300,22811,8.7,88.94,45811,45811,27.39677423,89.90322581
전남장성군,Jun-18,2018,6,0,2205,1791993,841302,7250318,128.8196,748,4220,23205,22590,8.9,88.34,46007,46007,25.7233333,96.06666667
전남장성군,Jul-18,2018,7,16,2177,1791993,841302,7250318,128.5592,748,4211,23205,22590,8.9,88.34,45914,45914,25.5633333,94.1
전남장성군,Aug-18,2018,8,6,2163,1791993,841302,7250318,128.24,748,4203,23205,22590,8.9,88.34,45800,45800,27.19333333,97.73333333
전남장성군,Jun-19,2019,6,1,2317,1857218,841302,7250318,129.674164,814,4186,23489,22250,9.4,88.23,45676,45676,27.97666647,98.7
전남장성군,Jul-19,2019,7,3,2321,1857218,841302,7250318,129.293738,814,4192,23489,22250,9.4,88.23,45542,45542,29.22,88.76666667
전남장성군,Aug-19,2019,8,1,2337,1857218,841302,7250318,129.077974,814,4198,23489,22250,9.4,88.23,45466,45466,29.17666657,95.46666667
전남장성군,Jun-20,2020,6,1,2342,1885076,382679,7260686,132.489993,819,4150,22781,21683,11.8,85.79,45203,45203,28.8366663,91.8
전남장성군,Jul-20,2020,7,0,2356,1885076,382679,7260686,132.264306,819,4146,22781,21683,11.8,85.79,45126,45126,29.0233335,95.53333333
전남장성군,Aug-20,2020,8,1,2348,1885076,382679,7260686,131.663451,819,4135,22781,21683,11.8,85.79,44921,44921,26.72666667,96.9
전남장성군,Jun-21,2021,6,1,2430,1918065,382679,7254175,134.73122,794,4103,22206,21159,10.4,83.66,43915,43915,27.62333333,94.03333333
전남장성군,Jul-21,2021,7,1,2422,1918065,382679,7254175,134.402944,794,4088,22206,21159,10.4,83.66,43808,43808,28.14000007,89.86666667
전남장성군,Aug-21,2021,8,0,2429,1918065,382679,7254175,134.11762,794,4084,22206,21159,10.4,83.66,43715,43715,26.7866666,95.2
전남장흥군,Jun-14,2014,6,0,2418,751527,518098,2671176,124.68953,746,4170,20961,22229,5.7,69.39,43190,43190,27.07999993,91.5
전남장흥군,Jul-14,2014,7,0,2411,751527,518098,2671176,119.599749,746,4161,20961,22229,5.7,69.39,41427,41427,26.56000003,93.93333333
전남장흥군,Aug-14,2014,8,0,2416,751527,518098,2671176,119.285066,746,4153,20961,22229,5.7,69.39,41318,41318,26.5933333,98.3
전남장흥군,Jun-15,2015,6,0,2268,807614,371822,993000,119.357735,754,4111,21091,22422,6,69.9,41087,41087,26.4166665,97.7
전남장흥군,Jul-15,2015,7,0,2422,807614,371822,993000,119.25025,754,4116,21091,22422,6,69.9,20525,41050,27.12666663,98.46666667
전남장흥군,Aug-15,2015,8,0,2637,807614,371822,993000,119.061425,754,4125,21091,22422,6,69.9,20492.5,40985,26.9633334,94.66666667
전남장흥군,Jun-16,2016,6,0,2747,895256,371822,993000,122.815536,752,4096,19670,20999,6.6,65.33,20442,40884,28.1099999,97.96666667
전남장흥군,Jul-16,2016,7,0,2741,895256,371822,993000,122.554188,752,4089,19670,20999,6.6,65.33,20398.5,40797,26.2133334,94.4
전남장흥군,Aug-16,2016,8,1,2723,895256,371822,993000,122.229756,752,4084,19670,20999,6.6,65.33,20344.5,40689,25.8033334,96.8
전남장흥군,Jun-17,2017,6,0,2536,921845,371822,993000,125.385072,803,4033,19499,20637,7.9,64.49,20004,40008,22.37333317,97.7
전남장흥군,Jul-17,2017,7,1,2544,921845,371822,993000,125.237774,803,4033,19499,20637,7.9,64.49,19980.5,39961,25.42903219,96.06451613
전남장흥군,Aug-17,2017,8,1,2552,921845,371822,993000,125.435216,803,4044,19499,20637,7.9,64.49,20012,40024,24.80645152,98.12903226
전남장흥군,Jun-18,2018,6,0,2405,992227,371822,1035000,126.554036,820,4019,19085,20227,7.3,63.17,19848.5,39697,25.76129042,98.80645161
전남장흥군,Jul-18,2018,7,6,2395,992227,371822,1035000,126.107716,820,4006,19085,20227,7.3,63.17,19778.5,39557,26.37419361,99
전남장흥군,Aug-18,2018,8,0,2393,992227,371822,1035000,125.785728,820,3996,19085,20227,7.3,63.17,19728,39456,27.18387103,88.67741935
전남장흥군,Jun-19,2019,6,0,2605,1011194,371822,1035000,126.723168,840,3963,18690,19873,6.7,61.96,19448,38896,27.24838729,95.58064516
전남장흥군,Jul-19,2019,7,0,2589,1011194,371822,1035000,126.547236,840,3957,18690,19873,6.7,61.96,19421,38842,27.00322581,97.19354839
전남장흥군,Aug-19,2019,8,2,2578,1011194,371822,1035000,126.34524,840,3946,18690,19873,6.7,61.96,19390,38780,26.75806471,97.96774194
전남장흥군,Jun-20,2020,6,1,2630,1026362,371822,1035000,128.032773,883,3929,18381,19419,8.3,60.74,19035.5,38071,25.69354842,98.5483871
전남장흥군,Jul-20,2020,7,0,2642,1026362,371822,1035000,127.787274,883,3925,18381,19419,8.3,60.74,18999,37998,26.26129013,97.51612903
전남장흥군,Aug-20,2020,8,1,2655,1026362,371822,1035000,127.487967,883,3929,18381,19419,8.3,60.74,18954.5,37909,26.26451613,92.96774194
전남장흥군,Jun-21,2021,6,0,2798,1044323,371822,1035000,129.338804,882,3877,17785,18762,6.7,58.72,18514,37028,25.92903216,97.32258065
전남장흥군,Jul-21,2021,7,0,2766,1044323,371822,1035000,129.111759,882,3870,17785,18762,6.7,58.72,18481.5,36963,26.21290335,94.09677419
전남장흥군,Aug-21,2021,8,0,2775,1044323,371822,1035000,128.807868,882,3864,17785,18762,6.7,58.72,18438,36876,25.86451623,97.67741935
